50,1,1,2,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
2181,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,,,"0,0000",0,,"0,1797",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,,0,0,1,,"0,3284",#DIV/0!,"0,3036",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2182,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,,,"0,0000",0,,"0,1796",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,1,,"0,3287",#DIV/0!,"0,3037",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2183,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,,,"0,0000",0,,"0,1795",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,1,0,,0,0,0,1,1,0,,0,0,0,,"0,3289",#DIV/0!,"0,3039",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2184,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"0,0000",0,,"0,1794",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,,"0,3289",#DIV/0!,"0,3037",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2185,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,"0,0000",0,,"0,1793",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3288",#DIV/0!,"0,3035",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2186,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,,,"0,0000",0,,"0,1792",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3288",#DIV/0!,"0,3033",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2187,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,,"0,0000",0,,"0,1792",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,,0,0,0,,"0,3288",#DIV/0!,"0,3031",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2188,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,,,"0,0000",0,,"0,1791",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,1,,0,0,0,0,0,1,,0,0,0,,"0,3290",#DIV/0!,"0,3032",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2189,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,"0,0000",0,,"0,1790",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3290",#DIV/0!,"0,3030",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2190,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,,,"0,0000",0,,"0,1789",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,1,,0,0,0,0,1,0,,0,0,0,,"0,3292",#DIV/0!,"0,3031",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2191,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,,,"0,0000",0,,"0,1788",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,0,,"0,3294",#DIV/0!,"0,3033",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2192,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,,,"0,0000",0,,"0,1788",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,1,0,,0,0,0,0,1,0,0,1,,0,0,0,1,0,1,,0,0,1,,"0,3296",#DIV/0!,"0,3034",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2193,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,,,"0,0000",0,,"0,1787",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,,0,0,0,,"0,3298",#DIV/0!,"0,3035",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2194,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,,,"0,0000",0,,"0,1786",0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,1,0,0,,0,0,0,0,1,1,,0,0,1,,"0,3301",#DIV/0!,"0,3036",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2195,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,,,"0,0000",0,,"0,1785",0,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,,0,0,0,1,1,0,,0,0,0,,"0,3302",#DIV/0!,"0,3037",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
2196,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,,,"0,0000",0,,"0,1784",0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,1,1,1,,0,0,0,1,0,1,0,0,,0,0,0,0,0,1,,0,0,1,,"0,3303",#DIV/0!,"0,3038",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
2197,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,,,"0,0000",0,,"0,1783",0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3305",#DIV/0!,"0,3039",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2198,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,,,"0,0000",0,,"0,1783",0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,,0,0,0,1,0,1,,0,0,0,,"0,3307",#DIV/0!,"0,3041",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2199,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,,,"0,0000",0,,"0,1782",0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,1,0,,0,0,0,1,0,0,,0,0,0,,"0,3309",#DIV/0!,"0,3042",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
2200,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,"0,0000",0,,"0,1781",0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,,0,0,0,1,1,1,,0,0,0,,"0,3311",#DIV/0!,"0,3043",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2201,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,,,"0,0000",0,,"0,1780",0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,1,0,1,,0,0,0,1,0,1,1,1,,0,0,0,0,0,0,,0,0,1,,"0,3312",#DIV/0!,"0,3044",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
2202,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,,,"0,0000",0,,"0,1779",0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0,0,1,,"0,3314",#DIV/0!,"0,3045",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2203,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,,,"0,0000",0,,"0,1779",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,,0,0,0,,"0,3317",#DIV/0!,"0,3046",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2204,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,,,"0,0000",0,,"0,1778",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,,0,0,0,1,0,0,,0,0,0,,"0,3319",#DIV/0!,"0,3048",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2205,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,,,"0,0000",0,,"0,1777",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3321",#DIV/0!,"0,3049",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2206,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,"0,0000",0,,"0,1776",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3321",#DIV/0!,"0,3047",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2207,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,,,"0,0000",0,,"0,1775",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,,0,0,0,,"0,3323",#DIV/0!,"0,3048",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2208,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,"0,0000",0,,"0,1775",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,,0,0,0,,"0,3325",#DIV/0!,"0,3050",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2209,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,,,"0,0000",0,,"0,1774",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,1,,0,0,0,0,1,1,,0,0,0,,"0,3327",#DIV/0!,"0,3051",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2210,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,,,"0,0000",0,,"0,1773",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,1,0,,0,0,0,1,1,0,,0,0,0,,"0,3329",#DIV/0!,"0,3052",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2211,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,,,"0,0000",0,,"0,1772",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,,0,0,0,,"0,3331",#DIV/0!,"0,3053",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2212,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,,,"0,0000",0,,"0,1771",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,,0,0,0,,"0,3333",#DIV/0!,"0,3054",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2213,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,,,"0,0000",0,,"0,1771",0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,1,,0,0,0,1,0,0,,0,0,1,,"0,3335",#DIV/0!,"0,3055",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2214,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,,,"0,0000",0,,"0,1770",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,0,1,,0,0,0,1,0,0,,0,0,0,,"0,3336",#DIV/0!,"0,3056",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
2215,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,,,"0,0000",0,,"0,1769",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,3338",#DIV/0!,"0,3057",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2216,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,"0,0000",0,,"0,1768",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,0,1,1,0,,0,0,0,,"0,3340",#DIV/0!,"0,3058",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2217,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,"0,0000",0,,"0,1767",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,"0,3340",#DIV/0!,"0,3057",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2218,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,"0,0000",0,,"0,1767",0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,1,0,,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,,0,0,1,,"0,3342",#DIV/0!,"0,3058",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
2219,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,,,"0,0000",0,,"0,1766",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,,0,0,1,,"0,3344",#DIV/0!,"0,3059",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2220,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,,,"0,0000",0,,"0,1765",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,0,0,,"0,3346",#DIV/0!,"0,3060",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2221,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,,,"0,0000",0,,"0,1764",0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,,0,0,1,,"0,3348",#DIV/0!,"0,3061",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
